Subject,Condition,RC,CE,probeACC,probeRT
21,2,NonRC,NonCE,1,1869.77472
21,4,NonRC,CE,0,1435.959747
21,2,NonRC,NonCE,1,1319.248373
21,1,RC,NonCE,1,1151.227812
21,2,NonRC,NonCE,1,1586.247655
21,1,RC,NonCE,1,1102.524385
21,1,RC,NonCE,1,1002.2972
21,3,RC,CE,0,868.8048252
21,1,RC,NonCE,1,1452.752806
21,3,RC,CE,0,1452.931512
21,3,RC,CE,1,1102.336404
21,2,NonRC,NonCE,1,1469.526387
21,3,RC,CE,0,1519.414588
21,1,RC,NonCE,1,3371.417697
21,1,RC,NonCE,1,1368.328071
21,4,NonRC,CE,1,2403.699389
21,4,NonRC,CE,1,1419.375075
21,3,RC,CE,0,1119.119569
21,4,NonRC,CE,1,1319.254248
21,2,NonRC,NonCE,1,1586.238998
21,2,NonRC,NonCE,0,985.70789
21,3,RC,CE,1,1369.372169
21,2,NonRC,NonCE,1,2270.272251
21,3,RC,CE,1,968.9506958
21,2,NonRC,NonCE,1,1986.62306
21,2,NonRC,NonCE,1,1369.335686
21,4,NonRC,CE,1,1202.479801
21,3,RC,CE,0,1035.657308
21,2,NonRC,NonCE,1,1252.616582
21,1,RC,NonCE,1,2070.066461
21,2,NonRC,NonCE,1,1002.288852
21,2,NonRC,NonCE,1,1169.202862
21,1,RC,NonCE,1,1252.580717
21,4,NonRC,CE,1,1269.363265
21,4,NonRC,CE,0,2637.403799
21,1,RC,NonCE,1,1234.749744
21,2,NonRC,NonCE,1,1869.946005
21,4,NonRC,CE,1,1002.341722
21,4,NonRC,CE,1,2070.118712
21,2,NonRC,NonCE,1,1169.164215
21,4,NonRC,CE,1,1535.985966
21,1,RC,NonCE,1,1937.159362
21,3,RC,CE,0,1152.518325
21,1,RC,NonCE,1,1886.530368
21,4,NonRC,CE,1,1636.222117
21,3,RC,CE,1,1753.139713
21,1,RC,NonCE,1,1836.619597
21,1,RC,NonCE,1,1602.986917
21,2,NonRC,NonCE,1,1419.388988
21,3,RC,CE,1,1002.300601
21,2,NonRC,NonCE,1,1185.852462
21,3,RC,CE,1,1284.675356
21,4,NonRC,CE,1,1084.736697
21,4,NonRC,CE,1,1619.72927
21,1,RC,NonCE,1,1252.706862
21,1,RC,NonCE,1,1651.979735
21,2,NonRC,NonCE,1,1069.126248
21,3,RC,CE,1,2470.454852
21,2,NonRC,NonCE,1,1219.19773
21,3,RC,CE,1,1219.135585
21,3,RC,CE,1,2704.019822
21,1,RC,NonCE,0,2136.825634
21,1,RC,NonCE,1,1869.918488
21,3,RC,CE,1,1386.059179
21,3,RC,CE,1,2386.055778
21,1,RC,NonCE,1,2353.628154
21,1,RC,NonCE,1,1803.072126
21,4,NonRC,CE,1,2086.78439
21,3,RC,CE,1,1285.778197
21,4,NonRC,CE,1,1169.288196
21,3,RC,CE,1,1502.794978
21,2,NonRC,NonCE,1,1569.480876
21,3,RC,CE,0,1536.257425
21,3,RC,CE,1,2069.961031
21,3,RC,CE,1,2470.414659
21,4,NonRC,CE,1,2353.701739
21,1,RC,NonCE,1,1202.509483
21,3,RC,CE,1,1586.263423
21,1,RC,NonCE,1,968.905865
21,1,RC,NonCE,1,2937.550164
21,4,NonRC,CE,0,0
21,2,NonRC,NonCE,1,1285.929695
21,3,RC,CE,1,1603.088946
21,3,RC,CE,1,1870.132131
21,4,NonRC,CE,1,952.3109896
21,1,RC,NonCE,1,1402.714035
21,1,RC,NonCE,1,2370.318257
21,4,NonRC,CE,1,2570.677708
21,4,NonRC,CE,1,1686.408985
21,2,NonRC,NonCE,1,1368.33982
21,4,NonRC,CE,1,2837.520854
21,3,RC,CE,0,2820.856723
21,2,NonRC,NonCE,1,1069.011233
21,2,NonRC,NonCE,1,1435.18278
21,2,NonRC,NonCE,1,1352.608482
21,3,RC,CE,1,2553.827142
21,4,NonRC,CE,1,1285.93557
21,1,RC,NonCE,1,1602.934666
21,2,NonRC,NonCE,1,1486.162383
21,3,RC,CE,1,2036.753657
21,4,NonRC,CE,1,1352.723496
21,3,RC,CE,1,1402.707543
21,4,NonRC,CE,1,1401.752798
21,2,NonRC,NonCE,1,1903.531196
21,1,RC,NonCE,0,0
21,2,NonRC,NonCE,1,1085.633625
21,2,NonRC,NonCE,1,1436.165042
21,1,RC,NonCE,1,1102.50738
21,3,RC,CE,0,2270.551749
21,2,NonRC,NonCE,1,1803.307103
21,4,NonRC,CE,1,1034.653713
21,2,NonRC,NonCE,1,1169.721046
21,1,RC,NonCE,0,1168.114243
21,2,NonRC,NonCE,1,1119.101019
21,4,NonRC,CE,1,1075.964979
21,3,RC,CE,1,1119.189444
21,3,RC,CE,1,2103.376482
21,3,RC,CE,1,2804.055625
21,1,RC,NonCE,1,1968.981614
21,1,RC,NonCE,1,1202.610893
21,1,RC,NonCE,1,1085.935384
21,4,NonRC,CE,0,2003.283791
21,4,NonRC,CE,1,2387.018562
21,4,NonRC,CE,1,1569.540547
21,4,NonRC,CE,1,1269.222588
21,2,NonRC,NonCE,1,1219.257401
21,2,NonRC,NonCE,1,1853.177371
21,4,NonRC,CE,0,2586.221375
21,4,NonRC,CE,0,2352.650221
21,2,NonRC,NonCE,1,1636.275914
21,4,NonRC,CE,1,1051.140067
21,2,NonRC,NonCE,1,2136.280861
21,2,NonRC,NonCE,1,1352.706182
21,2,NonRC,NonCE,1,1285.108516
21,1,RC,NonCE,1,1085.794399
21,2,NonRC,NonCE,1,1652.900161
21,4,NonRC,CE,1,985.6089528
21,1,RC,NonCE,0,918.8732775
21,4,NonRC,CE,1,1402.693939
21,1,RC,NonCE,1,1836.556834
21,1,RC,NonCE,1,1352.645583
21,4,NonRC,CE,0,1386.121324
21,1,RC,NonCE,0,1084.710107
23,4,NonRC,CE,1,1402.641687
23,2,NonRC,NonCE,0,1436.084037
23,4,NonRC,CE,1,1501.827248
23,2,NonRC,NonCE,0,1602.063708
23,4,NonRC,CE,1,1386.0026
23,4,NonRC,CE,0,1701.737463
23,4,NonRC,CE,1,1002.502804
23,1,RC,NonCE,1,2503.831037
23,2,NonRC,NonCE,1,2069.040296
23,3,RC,CE,1,1152.441958
23,3,RC,CE,0,2487.262442
23,3,RC,CE,1,1902.184103
23,3,RC,CE,1,3038.319031
23,4,NonRC,CE,1,1284.899511
23,3,RC,CE,1,2353.605584
23,4,NonRC,CE,1,2186.776598
23,1,RC,NonCE,0,2520.501043
23,1,RC,NonCE,1,1536.157869
23,3,RC,CE,1,1502.81724
23,2,NonRC,NonCE,0,1569.499427
23,3,RC,CE,1,1786.455918
23,3,RC,CE,0,1669.59923
23,2,NonRC,NonCE,0,1319.323504
23,2,NonRC,NonCE,1,1235.881648
23,4,NonRC,CE,1,1485.121377
23,3,RC,CE,1,1886.536552
23,3,RC,CE,1,1836.482631
23,2,NonRC,NonCE,1,2769.641216
23,3,RC,CE,1,2052.375237
23,2,NonRC,NonCE,1,1636.258909
23,1,RC,NonCE,1,3154.51253
23,2,NonRC,NonCE,1,1953.24842
23,2,NonRC,NonCE,1,1553.005653
23,1,RC,NonCE,1,2287.005638
23,4,NonRC,CE,1,2036.59072
23,1,RC,NonCE,0,3438.053199
23,4,NonRC,CE,1,2420.414844
23,2,NonRC,NonCE,0,2769.746955
23,3,RC,CE,1,1886.624359
23,1,RC,NonCE,1,1486.135794
23,3,RC,CE,1,1985.480953
23,1,RC,NonCE,1,2819.90878
23,2,NonRC,NonCE,1,2253.55896
23,1,RC,NonCE,1,2253.749724
23,1,RC,NonCE,0,2337.077182
23,2,NonRC,NonCE,1,1586.247655
23,2,NonRC,NonCE,1,1035.496536
23,3,RC,CE,1,3171.08298
23,1,RC,NonCE,0,0
23,1,RC,NonCE,0,1602.874067
23,1,RC,NonCE,1,1135.807817
23,4,NonRC,CE,1,1919.870071
23,3,RC,CE,0,1853.125429
23,3,RC,CE,1,1953.275628
23,2,NonRC,NonCE,0,1285.87126
23,4,NonRC,CE,0,2170.05496
23,3,RC,CE,1,1553.010909
23,3,RC,CE,0,2637.292495
23,2,NonRC,NonCE,1,1185.837313
23,1,RC,NonCE,1,1602.899728
23,2,NonRC,NonCE,1,1285.934024
23,3,RC,CE,1,1434.850413
23,1,RC,NonCE,1,1369.169966
23,1,RC,NonCE,0,1669.66323
23,1,RC,NonCE,1,2503.752815
23,3,RC,CE,1,1969.994484
23,4,NonRC,CE,1,1936.637159
23,4,NonRC,CE,1,2687.257063
23,4,NonRC,CE,1,1869.929309
23,1,RC,NonCE,0,1786.422218
23,3,RC,CE,0,2754.028912
23,4,NonRC,CE,1,2403.720723
23,4,NonRC,CE,1,2320.234654
23,2,NonRC,NonCE,1,1469.440436
23,2,NonRC,NonCE,1,1385.857903
23,3,RC,CE,1,1853.16284
23,1,RC,NonCE,0,2603.919401
23,3,RC,CE,1,2770.826608
23,1,RC,NonCE,1,2053.309267
23,2,NonRC,NonCE,1,2320.451698
23,1,RC,NonCE,1,1484.824566
23,3,RC,CE,1,2770.718705
23,2,NonRC,NonCE,1,1886.709074
23,4,NonRC,CE,0,2503.561742
23,1,RC,NonCE,1,1652.413204
23,4,NonRC,CE,0,0
23,1,RC,NonCE,0,0
23,4,NonRC,CE,1,1869.907976
23,3,RC,CE,1,2286.98616
23,4,NonRC,CE,1,1853.289294
23,4,NonRC,CE,0,1904.081534
23,2,NonRC,NonCE,1,1653.01734
23,4,NonRC,CE,1,2503.970477
23,4,NonRC,CE,0,2435.993448
23,1,RC,NonCE,0,1636.109885
23,2,NonRC,NonCE,1,1352.656095
23,2,NonRC,NonCE,1,1636.258291
23,3,RC,CE,0,0
23,2,NonRC,NonCE,1,1436.122066
23,3,RC,CE,1,2270.022743
23,2,NonRC,NonCE,1,2020.066956
23,2,NonRC,NonCE,1,1452.83783
23,1,RC,NonCE,0,0
23,4,NonRC,CE,0,2169.963134
23,3,RC,CE,1,1719.407044
23,4,NonRC,CE,1,1586.651134
23,1,RC,NonCE,1,1219.000474
23,2,NonRC,NonCE,0,2086.708023
23,2,NonRC,NonCE,1,1152.478441
23,3,RC,CE,0,1869.705463
23,4,NonRC,CE,1,2320.314114
23,2,NonRC,NonCE,1,2486.955118
23,4,NonRC,CE,1,2169.149993
23,4,NonRC,CE,1,1718.57257
23,3,RC,CE,1,1686.012308
23,4,NonRC,CE,1,1869.754623
23,1,RC,NonCE,1,1569.455832
23,2,NonRC,NonCE,1,2003.305433
23,2,NonRC,NonCE,1,1536.118913
23,3,RC,CE,1,2553.560939
23,3,RC,CE,1,2003.59266
23,1,RC,NonCE,0,2620.37731
23,2,NonRC,NonCE,1,1502.89979
23,4,NonRC,CE,1,1819.745224
23,2,NonRC,NonCE,1,1419.409085
23,4,NonRC,CE,1,2954.27273
23,2,NonRC,NonCE,1,1302.459952
23,2,NonRC,NonCE,1,1536.264227
23,3,RC,CE,1,2036.514353
23,4,NonRC,CE,1,1119.152652
23,1,RC,NonCE,1,1336.005568
23,1,RC,NonCE,0,2553.478697
23,2,NonRC,NonCE,1,1402.361571
23,1,RC,NonCE,1,1418.525142
23,4,NonRC,CE,1,2336.668448
23,2,NonRC,NonCE,1,1569.587233
23,1,RC,NonCE,0,2320.391099
23,3,RC,CE,0,2753.831037
23,3,RC,CE,0,2553.854349
23,1,RC,NonCE,1,1519.52682
23,1,RC,NonCE,0,2536.996054
23,4,NonRC,CE,1,1902.523272
23,1,RC,NonCE,1,1152.206364
23,2,NonRC,NonCE,1,1569.517668
23,1,RC,NonCE,0,0
23,3,RC,CE,1,2653.662906
23,4,NonRC,CE,0,1669.766495
23,4,NonRC,CE,1,1502.817858
23,3,RC,CE,0,2920.84553
23,1,RC,NonCE,1,2453.722083
23,3,RC,CE,1,1686.333236
23,4,NonRC,CE,1,2353.619497
23,1,RC,NonCE,1,1202.375608
23,1,RC,NonCE,1,2653.089997
23,4,NonRC,CE,1,1519.497448
23,2,NonRC,NonCE,1,1569.493553
23,4,NonRC,CE,1,1552.725228
23,1,RC,NonCE,1,2170.200583
23,3,RC,CE,1,2220.087856
23,3,RC,CE,1,2119.114313
26,1,RC,NonCE,0,1518.674104
26,2,NonRC,NonCE,1,3705.226239
26,4,NonRC,CE,0,3436.998589
26,1,RC,NonCE,1,3171.150381
26,4,NonRC,CE,1,2370.391841
26,1,RC,NonCE,0,2470.57605
26,2,NonRC,NonCE,0,0
26,2,NonRC,NonCE,1,1269.269892
26,2,NonRC,NonCE,0,2519.463129
26,4,NonRC,CE,0,1135.549652
26,2,NonRC,NonCE,0,2654.23396
26,4,NonRC,CE,1,1584.953741
26,3,RC,CE,0,1887.288166
26,2,NonRC,NonCE,1,1269.333893
26,2,NonRC,NonCE,1,1685.038085
26,3,RC,CE,1,1769.787458
26,2,NonRC,NonCE,1,1818.895909
26,2,NonRC,NonCE,1,1352.261582
26,1,RC,NonCE,1,2136.845731
26,3,RC,CE,1,2003.29152
26,4,NonRC,CE,1,2754.201743
26,1,RC,NonCE,1,2337.726458
26,4,NonRC,CE,1,1903.109166
26,4,NonRC,CE,0,1853.158202
26,1,RC,NonCE,1,2320.374403
26,1,RC,NonCE,1,2102.434105
26,1,RC,NonCE,1,1836.636293
26,3,RC,CE,0,1735.420354
26,2,NonRC,NonCE,1,1502.887423
26,2,NonRC,NonCE,1,1903.324664
26,2,NonRC,NonCE,0,1151.547812
26,2,NonRC,NonCE,1,1769.785912
26,2,NonRC,NonCE,1,885.6260194
26,3,RC,CE,0,952.216072
26,1,RC,NonCE,1,1986.706848
26,4,NonRC,CE,1,1953.344575
26,1,RC,NonCE,1,1719.835876
26,3,RC,CE,1,2087.023076
26,3,RC,CE,1,1385.061459
26,3,RC,CE,0,1719.731682
26,1,RC,NonCE,0,1703.046218
26,1,RC,NonCE,1,1836.349375
26,2,NonRC,NonCE,1,1185.814124
26,4,NonRC,CE,1,852.1954184
26,2,NonRC,NonCE,1,1703.066314
26,2,NonRC,NonCE,1,1252.257007
26,4,NonRC,CE,1,1319.312682
26,3,RC,CE,0,2103.585487
26,1,RC,NonCE,1,1319.352876
26,4,NonRC,CE,1,1668.611403
26,3,RC,CE,0,1986.698809
26,1,RC,NonCE,0,1402.795041
26,2,NonRC,NonCE,1,1603.099458
26,2,NonRC,NonCE,1,1436.171844
26,3,RC,CE,0,1819.901669
26,1,RC,NonCE,0,1636.272513
26,3,RC,CE,1,1469.347372
26,4,NonRC,CE,0,1986.583485
26,3,RC,CE,0,1970.585325
26,4,NonRC,CE,1,2003.371597
26,3,RC,CE,1,1536.262372
26,3,RC,CE,1,1768.72079
26,1,RC,NonCE,0,1753.1898
26,3,RC,CE,1,1336.064312
26,3,RC,CE,1,1202.574101
26,1,RC,NonCE,1,1102.421428
26,3,RC,CE,0,1452.847724
26,3,RC,CE,1,1569.944336
26,4,NonRC,CE,1,1536.19528
26,1,RC,NonCE,1,1620.142952
26,3,RC,CE,1,2036.655957
26,4,NonRC,CE,1,1619.672691
26,4,NonRC,CE,1,1886.603025
26,1,RC,NonCE,1,2136.875721
26,2,NonRC,NonCE,1,1452.814333
26,4,NonRC,CE,0,2220.309228
26,3,RC,CE,0,2053.487972
26,1,RC,NonCE,0,1853.288676
26,3,RC,CE,0,2437.319207
26,3,RC,CE,1,2420.474207
26,3,RC,CE,1,2270.69057
26,1,RC,NonCE,0,1669.708061
26,2,NonRC,NonCE,1,885.4995654
26,4,NonRC,CE,0,1269.147766
26,4,NonRC,CE,1,902.2419187
26,2,NonRC,NonCE,1,1084.658165
26,2,NonRC,NonCE,1,1069.020508
26,4,NonRC,CE,1,2053.269383
26,1,RC,NonCE,0,2653.96992
26,2,NonRC,NonCE,1,1469.466097
26,1,RC,NonCE,0,0
26,2,NonRC,NonCE,1,1919.933761
26,2,NonRC,NonCE,1,1102.421429
26,4,NonRC,CE,0,1052.32917
26,4,NonRC,CE,1,1602.847168
26,4,NonRC,CE,1,1169.171326
26,2,NonRC,NonCE,1,1302.707605
26,1,RC,NonCE,0,2170.157607
26,1,RC,NonCE,1,1819.727292
26,3,RC,CE,0,1719.797846
26,1,RC,NonCE,1,1052.435218
26,1,RC,NonCE,1,1019.170646
26,3,RC,CE,0,1903.271176
26,4,NonRC,CE,1,1386.020223
26,1,RC,NonCE,0,1586.323095
26,2,NonRC,NonCE,1,1035.73584
26,4,NonRC,CE,1,1119.175221
26,2,NonRC,NonCE,1,752.1738377
26,3,RC,CE,1,768.9044429
26,3,RC,CE,0,1035.644323
26,1,RC,NonCE,0,1085.809548
26,1,RC,NonCE,0,1586.180872
26,4,NonRC,CE,1,1353.15913
26,2,NonRC,NonCE,1,1636.227682
26,4,NonRC,CE,1,985.6513105
26,3,RC,CE,1,1451.79095
26,4,NonRC,CE,1,1787.0953
26,1,RC,NonCE,1,1436.114646
26,2,NonRC,NonCE,1,1269.272056
26,2,NonRC,NonCE,1,1318.348353
26,2,NonRC,NonCE,1,1369.389483
26,4,NonRC,CE,0,851.0768088
26,1,RC,NonCE,1,884.2854192
26,3,RC,CE,0,1135.733305
26,4,NonRC,CE,1,1569.531891
26,4,NonRC,CE,1,1019.092114
26,2,NonRC,NonCE,1,1167.82918
26,4,NonRC,CE,1,1601.993834
26,1,RC,NonCE,1,1536.291125
26,4,NonRC,CE,1,1185.900385
26,3,RC,CE,0,1036.387898
26,1,RC,NonCE,0,1169.636022
26,1,RC,NonCE,0,2286.941638
26,4,NonRC,CE,1,1001.312774
26,1,RC,NonCE,1,2002.876602
26,3,RC,CE,0,818.2784785
26,1,RC,NonCE,1,717.6651293
26,2,NonRC,NonCE,1,1502.034398
26,3,RC,CE,1,2186.181738
26,3,RC,CE,1,1285.113772
26,3,RC,CE,0,902.1905949
26,1,RC,NonCE,1,1853.210144
26,1,RC,NonCE,1,1853.257448
26,4,NonRC,CE,1,1486.381591
26,2,NonRC,NonCE,1,1819.875388
26,3,RC,CE,0,1919.84008
26,2,NonRC,NonCE,0,885.5567635
26,1,RC,NonCE,1,1186.072907
26,4,NonRC,CE,0,1868.925096
26,4,NonRC,CE,0,1970.031276
26,2,NonRC,NonCE,1,2136.821615
26,4,NonRC,CE,1,2621.335765
26,4,NonRC,CE,1,1034.823143
26,2,NonRC,NonCE,1,1719.652842
26,3,RC,CE,1,1987.060857
26,4,NonRC,CE,0,1336.068331
26,3,RC,CE,0,2222.5044
26,2,NonRC,NonCE,1,1105.146532
26,3,RC,CE,0,1319.379156
26,3,RC,CE,1,1653.029398
28,1,RC,NonCE,0,918.9688639
28,3,RC,CE,0,2086.782481
28,4,NonRC,CE,1,1218.144531
28,1,RC,NonCE,1,1486.142295
28,3,RC,CE,1,1769.779562
28,3,RC,CE,0,0
28,3,RC,CE,0,2220.454716
28,3,RC,CE,0,1636.240274
28,2,NonRC,NonCE,1,1285.850369
28,1,RC,NonCE,1,1436.006782
28,2,NonRC,NonCE,0,1569.614089
28,2,NonRC,NonCE,1,1035.751277
28,2,NonRC,NonCE,1,1302.614973
28,1,RC,NonCE,0,2570.71693
28,1,RC,NonCE,1,1152.36395
28,4,NonRC,CE,1,1069.269664
28,1,RC,NonCE,0,1602.888534
28,2,NonRC,NonCE,1,902.3471003
28,4,NonRC,CE,1,1085.835775
28,4,NonRC,CE,1,1436.163845
28,2,NonRC,NonCE,0,1102.327065
28,4,NonRC,CE,1,1753.125953
28,3,RC,CE,1,1252.641469
28,1,RC,NonCE,1,752.0784548
28,1,RC,NonCE,0,1302.557466
28,2,NonRC,NonCE,0,1068.881645
28,3,RC,CE,0,1336.053283
28,3,RC,CE,0,2370.265467
28,3,RC,CE,1,2286.94177
28,3,RC,CE,1,2019.099214
28,1,RC,NonCE,0,0
28,3,RC,CE,0,3071.029819
28,3,RC,CE,0,1936.665642
28,3,RC,CE,1,3738.473349
28,3,RC,CE,0,1469.449421
28,1,RC,NonCE,0,2053.377253
28,1,RC,NonCE,1,2837.474887
28,4,NonRC,CE,1,2970.931005
28,1,RC,NonCE,1,3171.194179
28,3,RC,CE,0,1502.851247
28,3,RC,CE,0,2285.978678
28,2,NonRC,NonCE,1,1769.704122
28,1,RC,NonCE,0,3705.169532
28,4,NonRC,CE,1,2737.355049
28,4,NonRC,CE,1,2503.767035
28,2,NonRC,NonCE,1,2003.358301
28,1,RC,NonCE,0,0
28,2,NonRC,NonCE,1,1836.5625
28,1,RC,NonCE,1,2170.173579
28,3,RC,CE,0,2220.160068
28,3,RC,CE,0,2203.514189
28,1,RC,NonCE,1,2153.524299
28,4,NonRC,CE,0,3153.48998
28,4,NonRC,CE,1,2403.803333
28,2,NonRC,NonCE,1,2303.653505
28,2,NonRC,NonCE,1,1219.230676
28,1,RC,NonCE,1,1986.691706
28,3,RC,CE,1,1786.422968
28,4,NonRC,CE,1,2170.127821
28,4,NonRC,CE,1,3705.100894
28,1,RC,NonCE,0,1386.068216
28,3,RC,CE,1,3086.70395
28,4,NonRC,CE,0,3404.670888
28,4,NonRC,CE,1,1369.362356
28,4,NonRC,CE,1,2904.179294
28,1,RC,NonCE,1,1302.53304
28,2,NonRC,NonCE,1,1702.968488
28,4,NonRC,CE,1,2403.816936
28,2,NonRC,NonCE,1,1352.769964
28,3,RC,CE,1,3371.36398
28,2,NonRC,NonCE,1,1752.043827
28,1,RC,NonCE,1,2186.78143
28,2,NonRC,NonCE,1,1886.564139
28,2,NonRC,NonCE,1,2387.052641
28,2,NonRC,NonCE,1,2837.467776
28,2,NonRC,NonCE,1,2103.468554
28,3,RC,CE,0,2470.467856
28,3,RC,CE,0,0
28,2,NonRC,NonCE,1,1302.748229
28,1,RC,NonCE,1,1636.234709
28,3,RC,CE,1,2152.723835
28,4,NonRC,CE,1,1552.999128
28,3,RC,CE,0,2904.274212
28,2,NonRC,NonCE,1,2220.274155
28,2,NonRC,NonCE,0,0
28,4,NonRC,CE,1,2336.847872
28,1,RC,NonCE,1,1519.509185
28,2,NonRC,NonCE,1,1069.092195
28,4,NonRC,CE,0,1302.734007
28,3,RC,CE,1,2786.596726
28,2,NonRC,NonCE,1,1669.637772
28,1,RC,NonCE,1,2870.972868
28,3,RC,CE,1,1836.48737
28,4,NonRC,CE,1,2854.106544
28,1,RC,NonCE,1,2320.54951
28,1,RC,NonCE,1,1636.601395
28,2,NonRC,NonCE,1,1585.285746
28,3,RC,CE,0,0
28,1,RC,NonCE,0,2435.989468
28,1,RC,NonCE,1,1819.790476
28,4,NonRC,CE,1,1519.579677
28,1,RC,NonCE,0,2737.378238
28,1,RC,NonCE,1,1652.972414
28,1,RC,NonCE,1,1434.928985
28,1,RC,NonCE,1,1235.854604
28,1,RC,NonCE,1,1653.091139
28,1,RC,NonCE,1,1102.455684
28,1,RC,NonCE,1,1035.72376
28,4,NonRC,CE,1,1669.863473
28,4,NonRC,CE,1,1918.8724
28,4,NonRC,CE,0,0
28,3,RC,CE,1,1469.57773
28,1,RC,NonCE,0,0
28,4,NonRC,CE,1,1835.452239
28,2,NonRC,NonCE,1,1784.956223
28,4,NonRC,CE,1,1502.860832
28,4,NonRC,CE,1,2220.197479
28,4,NonRC,CE,1,2470.422097
28,2,NonRC,NonCE,1,2336.981438
28,4,NonRC,CE,1,1769.734112
28,4,NonRC,CE,1,1519.501146
28,1,RC,NonCE,1,2336.937843
28,4,NonRC,CE,1,2236.877368
28,3,RC,CE,0,2353.752225
28,2,NonRC,NonCE,1,1586.319949
28,4,NonRC,CE,1,1953.400875
28,2,NonRC,NonCE,1,1752.160078
28,4,NonRC,CE,1,1486.361194
28,3,RC,CE,1,1252.69403
28,3,RC,CE,0,0
28,1,RC,NonCE,1,1135.755482
28,3,RC,CE,1,2170.202333
28,4,NonRC,CE,1,1886.444796
28,2,NonRC,NonCE,1,1618.571631
28,1,RC,NonCE,1,1803.087707
28,4,NonRC,CE,1,1469.547121
28,2,NonRC,NonCE,1,1953.382942
28,2,NonRC,NonCE,0,0
28,4,NonRC,CE,0,2436.305758
28,2,NonRC,NonCE,1,1235.978276
28,4,NonRC,CE,0,1603.059201
28,2,NonRC,NonCE,1,1385.125839
28,2,NonRC,NonCE,1,1235.787203
28,2,NonRC,NonCE,1,1719.705884
28,3,RC,CE,1,2537.286968
28,3,RC,CE,0,2153.511932
28,3,RC,CE,0,2320.263829
28,3,RC,CE,1,1586.252239
28,4,NonRC,CE,0,2018.958846
28,3,RC,CE,1,1636.299946
28,2,NonRC,NonCE,1,1769.847581
28,1,RC,NonCE,0,0
28,4,NonRC,CE,1,1886.591656
28,1,RC,NonCE,1,1319.46491
28,2,NonRC,NonCE,1,1369.322472
28,3,RC,CE,0,2470.509595
28,2,NonRC,NonCE,0,2053.413118
28,2,NonRC,NonCE,1,968.9259807
28,3,RC,CE,1,2337.008954
28,4,NonRC,CE,1,1853.167568
29,4,NonRC,CE,0,1301.048673
29,2,NonRC,NonCE,1,1219.19543
29,3,RC,CE,1,1618.401892
29,2,NonRC,NonCE,0,1202.513377
29,4,NonRC,CE,0,3204.554575
29,3,RC,CE,1,3421.372729
29,1,RC,NonCE,1,1703.036198
29,3,RC,CE,1,1986.905658
29,1,RC,NonCE,1,1536.243489
29,1,RC,NonCE,0,1552.85505
29,3,RC,CE,1,2087.101244
29,2,NonRC,NonCE,0,1051.252267
29,4,NonRC,CE,1,2286.886427
29,4,NonRC,CE,0,2837.456027
29,1,RC,NonCE,0,1736.4473
29,4,NonRC,CE,0,2387.406342
29,3,RC,CE,0,1969.974097
29,3,RC,CE,0,0
29,3,RC,CE,1,1752.967344
29,2,NonRC,NonCE,1,2587.95396
29,4,NonRC,CE,0,1002.316368
29,2,NonRC,NonCE,0,2220.570967
29,4,NonRC,CE,0,2403.818482
29,1,RC,NonCE,1,1701.982207
29,4,NonRC,CE,0,901.9754673
29,2,NonRC,NonCE,1,1386.084602
29,3,RC,CE,1,3054.401254
29,2,NonRC,NonCE,0,1269.311465
29,2,NonRC,NonCE,1,1619.680655
29,2,NonRC,NonCE,0,1085.633882
29,3,RC,CE,1,2270.259098
29,4,NonRC,CE,1,2170.333734
29,2,NonRC,NonCE,1,1452.744488
29,2,NonRC,NonCE,1,1319.372775
29,4,NonRC,CE,0,0
29,1,RC,NonCE,1,1319.280949
29,4,NonRC,CE,1,2069.919249
29,3,RC,CE,1,1486.141677
29,3,RC,CE,1,2736.21387
29,3,RC,CE,1,3071.005394
29,2,NonRC,NonCE,1,1653.027757
29,4,NonRC,CE,1,1803.092963
29,4,NonRC,CE,0,1920.049135
29,3,RC,CE,0,2353.875588
29,3,RC,CE,1,2003.402204
29,1,RC,NonCE,1,2086.795466
29,2,NonRC,NonCE,1,1686.33343
29,1,RC,NonCE,1,969.4923964
29,4,NonRC,CE,1,1119.165563
29,3,RC,CE,1,3570.475152
29,1,RC,NonCE,1,902.4843756
29,3,RC,CE,0,1769.734422
29,1,RC,NonCE,1,2437.032328
29,3,RC,CE,1,3671.879319
29,1,RC,NonCE,1,1184.775477
29,1,RC,NonCE,1,2136.921086
29,3,RC,CE,1,2587.47937
29,2,NonRC,NonCE,1,1835.424104
29,1,RC,NonCE,0,3187.795227
29,3,RC,CE,1,1069.35036
29,1,RC,NonCE,1,1169.094545
29,3,RC,CE,1,2336.753882
29,1,RC,NonCE,1,1352.712148
29,1,RC,NonCE,1,2070.065181
29,2,NonRC,NonCE,1,1518.413146
29,1,RC,NonCE,0,2352.509326
29,2,NonRC,NonCE,1,1536.207316
29,1,RC,NonCE,1,1719.889846
29,4,NonRC,CE,1,1202.441647
29,4,NonRC,CE,1,1819.796968
29,4,NonRC,CE,0,2787.448205
29,2,NonRC,NonCE,1,1602.982525
29,1,RC,NonCE,1,1669.780304
29,2,NonRC,NonCE,1,1419.502507
29,2,NonRC,NonCE,1,1653.517497
29,3,RC,CE,1,1753.141412
29,3,RC,CE,0,0
29,1,RC,NonCE,1,1753.127499
29,3,RC,CE,1,2185.82483
29,3,RC,CE,1,2703.987851
