Subject,Condition,cType,gType,pType,trialsequence,stimulusNo,word1,word2,word3,word4,word5,word6,wl1,wl2,wl3,wl4,wl5,wl6,probeAns,probeACC,probeRT
2,3,1,1,5,62,0,317.072794,250.160928,300.272016,350.467818,333.498847,350.515123,4,3,4,3,3,4,f,1,1419.189927
2,3,2,1,6,165,8,216.888956,166.619568,200.426729,200.250806,216.694792,217.07941,3,4,3,2,3,5,f,1,967.911565
2,3,1,0,4,93,27,233.463724,250.305005,216.918637,233.538855,367.037331,316.999828,4,3,3,3,4,4,f,1,1419.408516
2,3,1,2,5,88,31,216.928531,200.146613,200.270284,216.420241,200.754767,283.469073,4,3,3,2,3,3,f,1,1369.147167
2,3,1,0,0,54,51,250.324792,232.970893,267.437532,433.693506,300.404035,367.012906,4,3,3,3,3,4,j,1,1219.149981
2,3,2,1,1,148,111,233.566372,216.884318,166.831047,200.246168,200.155888,183.588849,3,4,3,2,3,4,j,1,868.621254
2,3,2,2,1,81,124,216.90256,183.561332,233.517521,300.154528,267.217706,283.515759,3,4,3,2,3,4,j,1,1385.780061
2,3,2,2,6,137,134,200.256989,183.474144,183.457139,200.247714,250.262338,250.245643,3,4,3,3,3,4,f,1,935.309893
2,3,3,2,2,113,164,200.21927,250.16742,166.990274,166.72067,400.401438,250.302222,3,3,4,2,3,4,j,1,1052.148886
2,3,1,1,0,121,170,233.437753,200.38839,199.921221,267.170402,233.349637,233.642739,4,3,3,2,3,4,j,1,1017.493648
16,1,1,3,1,166,176,400.368974,767.424546,383.648891,850.946118,467.110173,400.356916,4,2,3,3,4,2,j,1,1135.562554
16,1,3,2,2,193,177,450.625376,500.434706,467.115739,483.824691,483.761,450.587347,3,3,2,3,3,3,j,1,684.236888
2,3,2,3,7,322,180,450.376796,183.559477,183.476308,183.555458,216.873497,233.543493,3,4,3,3,3,4,f,1,918.518699
2,3,3,0,7,214,205,200.097144,200.302748,183.512482,250.14485,317.048369,333.698886,3,3,3,3,3,3,f,1,968.701517
2,3,3,3,2,308,211,383.719075,183.507535,200.242767,266.968508,266.85473,366.99621,3,3,3,2,3,3,j,1,968.826425
2,3,2,0,1,346,218,183.070665,183.910086,183.642028,216.897613,200.104873,233.630063,3,4,3,1,3,4,j,1,951.707502
16,1,3,1,2,180,191,450.506342,550.469117,366.975186,450.59755,583.87991,433.668463,3,2,1,3,3,3,j,1,984.50643
16,1,3,2,8,199,193,383.678573,917.14038,801.235108,367.148944,667.231124,299.933465,3,3,3,3,3,4,f,1,968.664416
2,3,3,3,2,191,221,333.604586,350.402273,216.858038,266.91502,300.306334,500.488503,3,3,3,3,3,4,j,1,1035.651412
16,4,1,2,5,309,206,433.843767,1034.36832,617.283283,433.784405,467.123468,500.505198,4,3,3,2,3,4,f,1,868.697621
16,4,3,1,8,353,207,383.651365,400.569013,633.761587,467.254251,367.119882,450.498922,3,3,2,2,3,3,f,1,887.991308
2,3,3,1,8,284,225,216.885555,200.203811,183.494859,200.212158,250.321082,316.920678,3,3,3,3,3,3,f,1,1135.551733
16,4,2,3,7,301,209,517.180141,1117.733138,383.848621,333.653746,450.42441,333.622519,3,4,3,3,3,2,f,1,1002.190532
2,3,3,3,8,181,233,250.250589,250.261411,300.303552,433.742356,333.672606,834.15678,3,3,3,3,3,4,f,1,885.276718
16,4,3,3,2,210,213,417.085965,350.314157,667.517114,366.927573,366.926335,367.240152,3,3,3,4,3,4,j,1,968.749749
16,1,3,3,2,211,214,400.513979,433.728443,383.822959,266.851638,517.187252,216.863294,3,3,2,3,3,3,j,1,1102.121152
2,3,2,3,7,187,234,400.34795,300.244808,467.150058,417.133269,383.658476,433.769255,3,4,2,3,3,3,f,1,968.702754
2,3,1,2,5,208,266,200.175675,233.526178,283.626136,283.713324,283.66973,383.572524,4,3,2,2,3,3,f,1,1469.215372
2,3,2,3,2,186,313,233.743222,282.94687,517.605262,383.800698,316.981586,600.593191,3,4,3,2,2,5,j,1,1202.01529
2,3,0,3,4,256,316,183.931419,183.54711,183.476926,200.216487,250.270377,316.950668,4,4,3,2,3,3,f,1,1168.959743
2,3,3,2,8,206,325,200.062825,250.425894,283.524725,283.592126,367.035167,450.357009,3,3,3,2,3,2,f,1,1168.921096
2,3,1,2,1,290,341,784.137209,316.987151,199.681917,300.809987,283.614696,483.487067,4,3,3,2,3,3,j,1,1485.804981
3,3,1,1,5,170,0,767.370749,450.615173,416.981462,467.139545,450.437086,417.153675,4,3,4,3,3,4,f,1,1586.028085
3,3,2,1,6,48,8,700.622748,683.985216,533.866832,483.88498,750.684058,517.251561,3,4,3,2,3,5,f,1,1168.921714
3,3,1,3,1,86,14,801.477504,767.436604,633.935964,500.456966,667.421269,867.494916,4,3,3,3,3,4,j,1,1868.701331
3,3,1,0,4,109,27,800.772576,517.190962,567.25691,467.10028,467.137072,600.591954,4,3,3,3,4,4,f,1,1669.474217
3,3,1,2,5,68,31,533.877344,917.523762,1034.479006,533.720281,417.153675,433.816559,4,3,3,2,3,3,f,1,985.945039
3,3,1,0,0,148,51,667.342119,500.496232,500.52344,667.287704,417.226023,467.016492,4,3,3,3,3,4,j,1,1002.095614
3,3,0,2,0,176,55,583.946383,500.472734,467.078019,367.050935,367.018471,550.609175,4,4,3,2,3,4,j,1,1535.868765
16,4,0,1,3,245,254,450.476043,400.452762,567.231866,400.411022,367.091746,383.704235,4,4,2,4,3,2,f,1,1502.617508
16,1,1,1,0,190,262,450.620429,566.905992,634.287191,433.565197,483.827473,433.788733,4,4,1,3,3,4,j,1,1202.410111
16,4,1,2,1,276,263,433.882414,934.291149,450.432758,417.015781,500.499015,834.179968,4,3,3,2,3,4,j,1,1335.77193
16,1,1,3,1,198,264,467.039371,417.087201,450.457183,483.897657,817.40176,450.429975,4,4,1,3,3,3,j,1,1185.496483
3,3,0,1,0,30,63,684.094666,700.683347,517.263928,650.585245,467.136144,450.535096,4,4,3,2,2,3,j,1,1569.371075
16,4,2,2,1,229,268,586.030867,834.289108,433.799864,216.802386,600.61607,366.941485,3,4,3,4,3,3,j,1,1452.629782
16,4,2,1,1,284,272,466.968569,483.893638,850.839451,300.293658,567.167557,383.752467,3,4,3,4,3,2,j,1,2019.790537
16,4,0,1,0,267,275,467.133671,483.671647,450.501395,400.439467,550.45304,433.817178,4,4,2,2,4,4,j,1,1335.71906
16,1,0,1,3,232,277,383.745355,400.40422,367.031147,367.036713,550.62989,417.002795,4,2,3,4,3,5,f,1,1285.675683
16,4,0,2,3,335,283,416.383819,901.336395,717.54256,433.614047,417.235607,433.6731,4,4,3,2,3,4,f,1,1085.351292
16,4,3,3,2,218,285,450.356081,700.180004,617.679959,616.895263,567.797045,617.274007,3,3,3,4,3,3,j,1,751.909952
16,1,0,3,4,280,286,434.232405,350.260978,400.496047,400.444723,884.315481,500.398532,4,3,3,4,3,3,f,1,1452.666884
16,4,3,1,2,323,287,684.006859,417.092148,533.824474,600.702949,499.782029,400.980839,3,3,3,4,2,4,j,1,1302.426683
16,4,3,0,7,208,291,383.698978,400.331254,433.940231,416.406081,417.654545,500.480464,3,3,3,4,3,4,f,1,802.147185
16,4,2,0,1,324,294,483.793464,1334.665997,417.145636,383.62694,450.452854,383.724331,3,4,3,3,2,2,j,1,1118.822684
3,3,0,3,0,135,85,2068.731074,517.17674,517.199,350.425461,399.479157,334.405978,4,4,3,3,3,3,j,1,1252.412368
3,3,0,3,4,80,94,1167.956767,467.012164,517.210749,366.932828,367.221911,483.713386,4,4,4,2,3,3,f,1,2019.703349
16,4,1,1,5,254,305,467.228589,517.071619,617.30709,600.637712,550.563726,567.248253,4,3,2,4,3,3,f,1,1285.57118
16,1,1,3,5,195,308,450.329492,417.19696,433.880559,483.316401,701.095173,650.628221,4,2,3,3,3,3,f,1,1301.573658
3,3,2,2,1,23,124,834.264683,800.734856,717.32026,817.493277,983.7307,751.321276,3,4,3,2,3,4,j,1,1135.56781
3,3,0,1,3,76,126,784.045073,683.980269,533.971334,467.03226,383.716602,433.88025,4,4,3,1,3,4,f,1,968.681729
3,3,2,2,6,161,134,617.330896,817.43577,517.213532,600.531973,450.576835,500.47057,3,4,3,3,3,4,f,1,1319.000215
3,3,3,2,8,38,149,867.513157,650.646462,650.62482,650.678617,483.780478,534.022658,3,3,3,3,3,4,f,1,1185.614898
3,3,1,3,1,92,151,599.982562,651.262655,467.218386,383.665587,467.105227,617.287611,4,3,3,1,3,3,j,1,1702.901087
3,3,0,2,3,97,163,819.747191,633.961317,467.102444,417.054119,383.774109,500.525295,4,4,3,1,3,4,f,1,1852.143877
16,1,1,2,5,328,329,550.515494,517.130981,550.536827,533.957112,817.476272,834.062171,4,3,3,3,3,3,f,1,1185.53513
16,4,0,2,0,347,330,367.162857,483.912497,567.091808,633.851558,617.461679,800.696827,4,4,3,3,5,3,j,1,1519.295542
16,1,2,1,6,183,332,750.654377,817.637354,667.214429,567.209605,667.344593,567.340697,3,3,2,4,4,4,f,1,1035.630388
16,4,3,2,8,250,337,350.345693,383.650128,550.60361,266.950884,483.868285,300.248827,3,3,3,2,4,4,f,1,1468.462212
16,4,2,3,7,279,338,433.779458,817.319209,784.255624,383.741645,467.116975,200.108893,3,4,3,4,3,4,f,1,851.06948
16,1,0,2,0,252,339,367.075978,516.823348,350.603239,850.744224,684.038395,750.85658,4,2,1,4,3,4,j,1,1018.803639
16,4,2,2,6,242,340,500.564252,433.672173,550.625871,383.817394,383.595404,383.758341,3,4,2,2,3,2,f,1,1017.9636
3,3,3,2,2,129,164,500.476135,650.625747,550.613813,400.389998,400.378249,400.448433,3,3,4,2,3,4,j,1,952.054401
16,1,2,3,7,238,344,500.453566,667.300689,483.846952,817.486784,550.44902,650.843718,3,3,2,4,3,4,f,1,868.653409
3,3,2,0,6,140,166,500.514164,517.177358,417.086583,500.604754,450.331656,433.765854,3,4,3,2,3,4,f,1,1102.174022
16,1,0,2,0,289,346,450.37556,483.889927,417.090602,383.796988,633.924833,550.494779,4,3,3,4,3,3,j,1,1068.843306
3,3,1,1,0,125,170,684.14568,566.874765,417.394525,417.194796,416.975279,417.122448,4,3,3,2,3,4,j,1,1052.183823
16,1,0,0,0,272,352,383.704544,550.552286,500.512,967.738116,817.154417,634.165375,4,2,2,4,2,3,j,1,1451.884971
3,3,2,3,7,217,180,800.812151,617.343572,650.607196,450.483463,433.747303,383.687539,3,4,3,3,3,4,f,1,1352.399259
17,1,0,1,0,115,3,866.993118,1668.770526,1017.680701,700.803617,800.361678,1001.326995,4,3,4,4,3,4,j,1,1035.47889
17,1,2,3,2,33,7,918.035144,1151.140839,1251.289121,1034.334619,883.885723,867.761118,3,3,3,4,3,3,j,1,1302.395765
3,3,0,0,0,314,184,633.880003,517.133145,417.127704,834.187698,450.455328,467.204164,4,4,2,2,2,3,j,1,1385.869105
17,4,1,0,0,30,9,951.041221,917.927859,934.440173,850.866041,767.50215,733.979744,4,3,2,2,3,3,j,1,985.416962
17,4,3,3,8,85,10,934.322994,917.588999,900.785129,850.498118,817.188736,584.62936,3,3,4,2,2,3,f,1,1035.5466
3,3,3,0,7,298,205,600.545268,483.845406,433.670936,433.9291,400.334346,550.535281,3,3,3,3,3,3,f,1,1085.471253
3,3,3,0,2,198,208,567.284117,666.908341,400.768742,500.503343,433.75596,450.458419,3,3,3,3,3,4,j,1,1135.355095
3,3,3,3,2,248,211,517.212295,417.104825,400.380723,367.047843,367.046915,550.526624,3,3,3,2,3,3,j,1,1118.955013
17,4,2,2,1,81,17,700.677473,717.375604,867.510374,784.131334,684.10827,734.00386,3,4,3,5,2,3,j,1,968.740782
3,3,2,0,1,302,218,734.056729,450.47326,383.695887,383.719694,433.848095,517.224971,3,4,3,1,3,4,j,1,1234.883783
3,3,3,3,2,286,221,517.362247,433.049177,384.355984,400.324761,383.719075,417.085346,3,3,3,3,3,4,j,1,2070.153606
17,1,2,0,1,80,26,817.222745,767.613764,800.614895,850.925094,817.375171,884.536544,3,2,3,4,3,4,j,1,1085.600799
3,3,1,3,5,216,222,800.859146,1117.819708,583.880838,449.818728,551.216712,450.385453,4,3,3,2,3,3,f,1,1085.523196
3,3,3,1,8,299,225,567.063673,467.304338,450.366903,367.138123,433.678975,483.811396,3,3,3,3,3,3,f,1,1318.860157
17,1,1,0,4,107,35,734.104034,667.275955,800.822972,834.147195,817.503171,817.561605,4,3,3,3,4,4,f,1,1686.301275
17,1,1,2,1,8,38,968.106966,984.265889,850.930968,817.497605,767.438459,817.400523,4,3,2,3,3,4,j,1,1919.578565
17,4,3,2,2,21,39,1000.987826,1701.720951,900.881283,950.867154,750.85287,800.768866,3,3,3,2,3,4,j,1,2019.707987
17,4,2,3,2,38,42,884.275906,1084.390673,1217.897188,967.527565,800.917272,817.461431,3,4,3,3,3,3,j,1,952.068314
17,4,3,2,8,66,44,1518.137049,1735.098662,1001.026165,1017.671426,767.387445,683.96883,3,3,4,3,3,3,f,1,1168.822159
3,3,3,3,8,325,233,484.270217,499.936928,350.282311,334.153069,366.774529,450.174284,3,3,3,3,3,4,f,1,951.357202
3,3,2,3,7,230,234,532.131411,466.681961,467.663604,383.734534,416.972496,500.686068,3,4,2,3,3,3,f,1,1469.258966
17,1,2,2,1,63,52,817.382591,734.087029,834.246751,900.816665,884.333723,917.530873,3,3,3,4,3,3,j,1,751.869141
3,3,2,2,1,274,265,567.060581,450.519637,400.272201,399.70022,350.389287,434.641448,3,4,3,1,3,4,j,1,1235.507087
3,3,1,2,5,204,266,750.714976,634.006148,417.130796,417.035878,533.857556,383.626322,4,3,2,2,3,3,f,1,1619.35509
3,3,3,1,2,183,274,550.469426,467.270637,499.814493,367.502954,433.924153,433.773583,3,3,3,1,3,4,j,1,2036.771258
17,4,2,0,6,89,66,817.424948,951.047405,834.09278,684.11569,783.649634,684.456714,3,4,2,3,3,2,f,1,1035.530214
17,1,3,0,2,9,67,950.944139,834.04764,934.364424,934.252501,834.154306,800.279436,3,2,3,3,3,4,j,1,1152.255429
17,1,0,3,4,55,70,1001.100058,1000.955672,800.90645,1167.753018,700.67098,684.02139,4,3,3,4,3,4,f,1,952.535792
17,1,1,1,5,5,72,700.654593,717.492473,834.058461,800.894393,850.843162,700.622439,4,3,3,3,3,4,f,1,1835.484703
17,4,2,1,6,20,75,884.116061,1334.744219,750.730435,1535.069537,800.616132,767.447116,3,4,3,2,2,2,f,1,1102.216998
17,1,2,1,1,105,76,767.422691,750.793508,817.431441,1334.707118,1634.979133,567.230011,3,3,2,4,3,4,j,1,1168.76527
17,1,3,3,2,161,81,650.566075,617.331515,700.734362,1000.899092,684.03654,734.095067,3,3,3,3,3,2,j,1,1202.496063
3,3,2,3,2,292,313,750.686222,517.151696,550.663591,617.170432,450.431521,483.904768,3,4,3,2,2,5,j,1,1135.798148
17,1,3,3,8,17,90,934.22653,1001.015652,1017.594749,1034.433247,884.101839,784.158542,3,3,3,3,3,5,f,1,1134.756215
17,4,1,3,5,77,92,900.992588,1067.563306,884.246843,767.495967,834.281379,817.370224,4,3,3,3,3,4,f,1,1469.277208
3,3,0,3,4,194,316,600.480959,500.541991,433.735864,383.787713,417.090293,400.355989,4,4,3,2,3,3,f,1,1619.971902
17,4,0,0,0,108,97,834.244277,1067.757779,800.698064,716.957594,567.759944,817.448755,4,4,2,2,2,3,j,1,1452.557125
17,1,0,3,0,123,99,767.329938,700.657685,734.141445,884.144814,700.789395,733.963976,4,3,3,4,3,3,j,1,1052.261736
17,1,3,2,8,114,100,666.817752,884.728544,734.020555,834.15678,850.85491,650.700568,3,3,2,3,2,3,f,1,851.919104
3,3,0,0,3,177,322,767.55131,483.687415,517.246923,450.396275,500.630416,450.351753,4,4,3,2,3,4,f,1,1535.988417
3,3,3,2,8,271,325,700.712719,617.251128,450.480062,400.393399,450.456874,450.418845,3,3,3,2,3,2,f,1,1552.678818
17,4,1,3,1,32,109,984.314121,1468.214869,1234.468247,1184.674685,633.816621,700.798052,4,3,3,2,3,4,j,1,1185.739188
3,3,1,2,1,215,341,834.217379,467.09255,600.599374,583.916084,433.769564,400.405457,4,3,3,2,3,3,j,1,1769.458016
4,3,1,1,5,34,0,984.432536,683.973158,400.488008,484.03184,433.746066,583.730267,4,3,4,3,3,4,f,1,2602.892863
17,4,3,0,2,147,130,750.808348,767.484836,700.63697,617.27277,617.344809,616.864036,3,3,3,3,2,3,j,1,884.142032
17,1,2,3,7,48,132,800.75588,783.699411,817.84234,2018.743967,967.615372,817.53718,3,4,3,4,3,4,f,1,1335.777804
17,1,2,2,1,42,133,933.758434,767.974885,767.541725,1101.026968,750.744348,917.505829,3,2,3,4,3,2,j,1,1035.545673
4,3,2,1,6,172,8,800.710431,617.259476,550.561561,483.878797,433.725042,583.921958,3,4,3,2,3,5,f,1,2169.842449
4,3,1,3,1,169,14,984.300208,583.978229,500.567652,383.018476,384.281781,650.042327,4,3,3,3,3,4,j,1,1269.009397
17,1,3,0,7,141,143,634.024699,717.228125,734.131551,617.207534,749.883594,818.414012,3,3,2,3,3,4,f,1,951.997512
17,1,3,1,8,100,147,950.7744,884.183771,800.563571,801.137716,717.356434,734.091976,3,3,3,3,3,2,f,1,1252.274165
4,3,1,0,4,72,27,483.758526,1167.840516,367.03022,667.327279,1418.071627,600.605867,4,3,3,3,4,4,f,1,1786.296205
4,3,1,2,5,103,31,550.953291,900.921786,433.800482,417.100496,400.3968,717.374985,4,3,3,2,3,3,f,1,1269.011252
4,3,1,0,0,151,51,900.308375,467.790058,517.152315,517.21415,467.167062,884.126264,4,3,3,3,3,4,j,1,1135.689626
4,3,0,2,0,92,55,1167.781153,700.390246,434.0874,383.714437,383.771636,617.278027,4,4,3,2,3,4,j,1,1235.605097
4,3,0,1,0,0,63,817.378881,984.314121,450.520564,333.597784,1768.463078,400.410404,4,4,3,2,2,3,j,1,2420.154255
4,3,0,3,0,101,85,1001.011942,617.327804,417.032168,517.202711,383.681974,917.510467,4,4,3,3,3,3,j,1,867.829138
4,3,0,3,4,96,94,683.993564,617.316056,483.769038,650.580298,433.817796,650.803216,4,4,4,2,3,3,f,1,1285.68032
4,3,2,1,1,156,111,1151.144549,500.529005,517.131909,367.048152,400.402675,550.523223,3,4,3,2,3,4,j,1,1268.175542
17,1,1,3,1,34,176,1134.563906,1451.46727,817.364968,1351.411741,683.970994,1117.885563,4,2,3,3,4,2,j,1,1285.720823
17,1,3,2,2,292,177,667.27781,667.276574,667.34923,650.660066,700.654284,650.668723,3,3,2,3,3,3,j,1,818.589007
4,3,2,2,1,137,124,1001.028638,950.817994,367.062684,1084.461166,400.421534,467.13398,3,4,3,2,3,4,j,1,1018.008431
17,4,0,2,0,237,183,750.236986,767.33272,650.580607,1084.487446,701.098265,717.231526,4,4,3,3,3,3,j,1,1419.528478
4,3,0,1,3,128,126,467.334637,366.934683,1101.032843,550.743668,450.309086,850.89263,4,4,3,1,3,4,f,1,1051.494663
4,3,2,2,6,83,134,650.651409,600.582678,483.822836,450.478207,450.26982,567.351209,3,4,3,3,3,4,f,1,1185.585835
17,1,1,0,0,313,187,683.619458,651.037573,650.691911,634.000273,617.292867,633.991926,4,3,1,3,3,3,j,1,1018.753861
17,1,3,2,8,241,193,750.18257,1018.177242,933.593332,701.408371,667.253385,600.648534,3,3,3,3,3,4,f,1,885.473047
17,1,0,0,3,271,194,767.516372,834.107929,650.682327,650.704897,650.793631,717.21112,4,3,3,4,3,3,f,1,1536.271934
4,3,3,2,8,29,149,867.758336,867.324558,417.133887,450.415753,417.101733,550.508383,3,3,3,3,3,4,f,1,1802.831398
17,4,1,2,5,248,206,934.229004,867.669911,967.617845,684.027883,650.580607,784.051566,4,3,3,2,3,4,f,1,1219.089691
17,4,3,1,8,250,207,784.069499,800.829465,850.849036,734.035705,683.985835,633.9978,3,3,2,2,3,3,f,1,952.017299
17,4,2,3,7,346,209,734.066314,700.621511,650.664394,650.75282,1217.853594,600.487142,3,4,3,3,3,2,f,1,1018.691407
4,3,1,3,1,37,151,917.600438,433.796772,1034.24403,433.803574,416.450911,601.369539,4,3,3,1,3,3,j,1,1536.831548
17,4,3,3,2,326,213,600.64235,800.701156,900.991351,633.908756,634.091172,733.956865,3,3,3,4,3,4,j,1,1185.510705
17,1,3,3,2,235,214,684.057564,783.781653,734.018082,817.505644,867.116172,851.636824,3,3,2,3,3,3,j,1,902.660917
4,3,0,2,3,67,163,667.288013,867.518104,850.798949,383.814302,483.769966,417.033095,4,4,3,1,3,4,f,1,901.23653
4,3,3,2,2,168,164,633.948022,600.604012,517.156643,417.097713,450.46213,367.056191,3,3,4,2,3,4,j,1,918.69555
4,3,2,0,6,54,166,867.515012,1234.693638,383.616428,583.909591,1384.37237,617.742413,3,4,3,2,3,4,f,1,1451.71956
4,3,1,1,0,76,170,767.385899,483.862101,467.091313,550.728518,717.247603,383.65693,4,3,3,2,3,4,j,1,1385.631655
17,1,2,0,6,265,229,617.196094,700.068081,651.376433,617.195785,667.380458,684.052308,3,3,1,4,2,2,f,1,1334.957244
4,3,0,2,0,121,174,583.455098,1067.722533,467.689575,1901.890752,433.769564,400.339911,4,4,3,2,3,4,j,1,1485.909484
4,3,2,3,7,316,180,450.419463,467.229516,600.528572,450.454091,433.768946,867.57221,3,4,3,3,3,4,f,1,734.271299
4,3,0,0,0,327,184,734.064768,550.538064,567.241451,783.982928,450.599714,750.739092,4,4,2,2,2,3,j,1,2170.001985
4,3,3,0,7,219,205,550.54332,1301.388151,417.072979,417.020728,1151.217825,350.350331,3,3,3,3,3,3,f,1,918.79727
4,3,3,0,2,198,208,700.710555,467.109864,900.92395,567.228465,617.352848,366.964674,3,3,3,3,3,4,j,1,2285.801828
4,3,3,3,2,225,211,617.18651,634.026244,433.704018,383.707326,383.729897,617.148171,3,3,3,2,3,3,j,1,1052.108383
4,3,2,0,1,187,218,1251.371363,683.976559,1751.686107,450.434922,367.026819,567.205277,3,4,3,1,3,4,j,1,1769.44503
4,3,3,3,2,349,221,650.722211,1084.323891,533.8826,350.545731,366.842857,433.758434,3,3,3,3,3,4,j,1,851.967645
17,4,0,1,3,310,254,850.837905,850.891084,633.938747,767.495967,617.274007,667.335936,4,4,2,4,3,2,f,1,1752.900871
17,1,1,1,0,307,262,717.279449,767.544508,700.592758,584.013475,1451.41471,1001.125102,4,4,1,3,3,4,j,1,968.687295
17,4,1,2,1,212,263,884.3195,884.354129,900.688356,900.290752,718.092898,734.065695,4,3,3,2,3,4,j,1,851.933017
17,1,1,3,1,257,264,951.062555,750.736309,717.358598,734.122275,683.972231,634.019442,4,4,1,3,3,3,j,1,934.562608
4,3,1,3,5,243,222,1034.366156,533.865595,817.580775,450.442651,366.959109,700.775792,4,3,3,2,3,3,f,1,1317.995383
4,3,3,1,8,186,225,500.482319,650.598849,450.516854,467.049884,450.45069,600.617925,3,3,3,3,3,3,f,1,1069.38406
17,4,2,1,1,214,272,817.483692,917.566738,734.155667,784.069808,683.94626,667.312438,3,4,3,4,3,2,j,1,1002.048619
4,3,3,3,8,311,233,601.089113,733.945116,550.620924,450.446361,533.956494,767.397339,3,3,3,3,3,4,f,1,785.256745
17,4,0,1,0,288,275,750.794744,784.130098,767.375078,700.715192,667.367781,650.509187,4,4,2,2,4,4,j,1,1102.134138
17,1,0,1,3,291,277,700.696951,616.888152,651.042211,667.391897,750.575846,634.09179,4,2,3,4,3,5,f,1,1319.00949
4,3,2,3,7,212,234,800.721562,767.435986,467.135217,467.142328,967.702251,717.318714,3,4,2,3,3,3,f,1,1035.506098
17,4,0,2,3,350,283,717.396628,700.664796,734.115473,617.338626,600.545268,600.634311,4,4,3,2,3,4,f,1,1002.105817
17,4,3,3,2,294,285,700.6144,917.572921,784.11031,984.563937,667.290177,667.293887,3,3,3,4,3,3,j,1,651.730134
17,1,0,3,4,192,286,917.574467,800.882025,800.836576,850.755046,734.14299,617.241543,4,3,3,4,3,3,f,1,1319.006089
17,4,3,1,2,281,287,734.018391,1067.661006,1368.071843,634.016969,700.720449,600.520534,3,3,3,4,2,4,j,1,1184.929139
17,4,3,0,7,211,291,767.497822,1317.918089,1134.441471,934.333815,700.692622,750.723942,3,3,3,4,3,4,f,1,751.992503
17,4,2,0,1,337,294,617.309872,2402.312472,784.151122,850.280456,617.859283,684.058801,3,4,3,3,2,2,j,1,801.923958
4,3,2,2,1,189,265,517.184778,867.523978,417.080399,367.155746,433.745448,667.234525,3,4,3,1,3,4,j,1,1118.822375
4,3,1,2,5,294,266,917.563337,400.399892,417.135742,450.094516,718.157826,467.283004,4,3,2,2,3,3,f,1,1269.044334
17,4,1,1,5,284,305,667.415395,717.400338,634.012022,650.631312,650.572568,650.575042,4,3,2,4,3,3,f,1,1268.981262
4,3,3,1,2,268,274,667.817946,650.721902,400.414732,417.077926,950.879212,583.91392,3,3,3,1,3,4,j,1,1269.196141
4,3,2,3,2,314,313,533.84488,433.785951,567.241142,517.156952,367.059901,450.445125,3,4,3,2,2,5,j,1,1152.171023
4,3,0,3,4,280,316,684.024482,617.29565,517.165918,400.40422,400.403911,600.606176,4,4,3,2,3,3,f,1,1102.423529
4,3,0,0,3,221,322,1234.505966,934.334743,400.421534,917.494081,500.556831,1034.39089,4,4,3,2,3,4,f,1,2053.181543
4,3,3,2,8,256,325,984.289696,417.113172,500.461604,433.71824,450.550555,533.828494,3,3,3,2,3,2,f,1,935.310511
4,3,1,2,1,245,341,950.959289,533.918155,550.427996,533.910117,433.777294,650.74509,4,3,3,2,3,3,j,1,1152.299641
5,3,1,1,5,68,0,216.947391,300.238624,316.986842,300.306334,250.42713,233.579666,4,3,4,3,3,4,f,1,1335.840877
17,1,1,2,5,238,329,834.821514,900.944974,883.188524,902.003293,800.826064,933.656096,4,3,3,3,3,3,f,1,1202.855019
17,4,0,2,0,297,330,567.236813,550.548885,667.293269,750.697353,667.328516,567.285972,4,4,3,3,5,3,j,1,1319.039789
17,1,2,1,6,273,332,701.221009,650.554327,684.474647,734.076517,667.049945,766.975928,3,3,2,4,4,4,f,1,1168.297173
17,4,2,3,7,226,338,983.761927,2102.13692,817.987963,850.780398,684.068695,783.583469,3,4,3,4,3,4,f,1,1168.744555
17,4,2,2,6,338,340,750.727653,1584.878248,517.254343,834.102364,750.743111,817.54089,3,4,2,2,3,2,f,1,1035.731799
5,3,2,1,6,69,8,216.817845,266.917802,350.386504,367.034548,300.265523,600.556707,3,4,3,2,3,5,f,1,1768.813378
17,1,2,3,7,181,344,700.661705,917.147182,717.840299,817.434533,817.555422,750.649739,3,3,2,4,3,4,f,1,934.235806
5,3,1,3,1,121,14,417.209018,283.748262,433.632907,417.045771,300.33818,400.402056,4,3,3,3,3,4,j,1,718.388782
17,1,0,2,0,222,346,817.441026,834.136992,800.794837,850.911181,700.778883,717.341594,4,3,3,4,3,3,j,1,1152.342617
5,3,1,0,4,157,27,350.465963,266.828759,300.288402,333.842036,300.126083,483.820671,4,3,3,3,4,4,f,1,1102.252244
5,3,1,0,0,56,51,267.259754,300.310663,300.29675,333.658074,367.038568,400.393708,4,3,3,3,3,4,j,1,1452.941126
18,1,0,1,0,91,3,884.317645,817.323847,817.489258,800.805658,800.856054,784.103817,4,3,4,4,3,4,j,1,1201.338806
18,1,2,3,2,146,7,750.791962,717.362618,717.455681,733.938623,684.007477,784.137518,3,3,3,4,3,3,j,1,984.953812
5,3,0,2,0,88,55,349.838949,384.278998,366.994664,417.032786,350.491007,533.705131,4,4,3,2,3,4,j,1,1869.663496
18,4,1,0,0,161,9,734.137116,800.784943,533.809634,617.447766,650.54196,567.230011,4,3,2,2,3,3,j,1,1002.079846
18,4,3,3,8,62,10,734.645097,733.99984,684.049526,750.712812,750.752387,767.459793,3,3,4,2,2,3,f,1,935.38997
5,3,0,1,0,162,63,350.340746,266.923058,350.35806,367.072268,383.667133,483.932903,4,4,3,2,2,3,j,1,1886.32638
